Species	ERAS6_D42	ERAS7_D8	ERAS11_D180	ERAS3_D180	ERAS9_D42	ERAS9_D4	ERAS7_D4	ERAS2_D0	ERAS2_D42	ERAS2_D180	ERAS4_D0	ERAS3_D4	ERAS9_D8	ERAS7_D0	ERAS11_D8	ERAS11_D4	ERAS4_D180	ERAS5_D4	ERAS3_D0	ERAS9_D0	ERAS11_D42	ERAS5_D180	ERAS5_D0	ERAS5_D42	ERAS6_D8	ERAS2_D8	ERAS4_D4	ERAS6_D4	ERAS6_D180	ERAS7_D42	ERAS2_D4	ERAS4_D42	ERAS3_D42	ERAS7_D180	ERAS11_D0	ERAS4_D8	ERAS5_D8	ERAS6_D0	ERAS3_D8	ERAS9_D180	ERAS8_D180	ERAS10_D0	ERAS12_D180	ERAS8_D8	ERAS12_D4	ERAS8_D0	ERAS12_D42	ERAS1_D8	ERAS12_D0	ERAS1_D42	ERAS10_D180	ERAS10_D8	ERAS1_D0	ERAS8_D42	ERAS1_D180	ERAS10_D42	ERAS12_D8
motu_linkage_group_486	0.000338234433793679	0	0.000681858522654299	0	0	0	0	0.0310507925308584	0	0.0555924785987882	0	0	0	0.00217492192330703	0	0	0	0	0.000575309338470755	0	0	0.00309016919879039	0.000959981069280875	0.0249234217752304	0.000110771962400886	0.000217716042282239	0	0	0	0	0	0	0	0	0.00168219917012694	0	0	0.000291517319252163	0	0	0.000463672654613488	0	0	0	0	0	0	0	0	0	0	0	0.000206686870531948	0	0	0	0
motu_linkage_group_49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000277635542144917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_490	0	0	0.000774456593632043	0	0	0	0	0.000667642563715574	0	0	0.00120587255597958	0.000261820902035346	0	0.00132129549297629	0	0.000162751684932027	0.000866966291911641	0	0.00270912863089403	0.000199050284402309	0.00112826019635427	0.0019973850056284	0.000611752642188793	0.00121825279553061	0	0	0.000517425484490408	0	0.00114227139851687	0	0	0	0	0.000386003394379055	0.000731029762820598	0	0	0.00356298945752644	0	0	0.000635680252292686	0.00036169597732446	0.000485067124575632	0	0	0.000528539347105535	0	0	0.00241481786685647	0.00118263740049043	0	0	0.0043920959988039	0	0.00200919150614644	0	0
motu_linkage_group_491	0	0	0.000965966240426923	0.00151228353941561	0	0	0	0	0	0	0.00020870871161185	0.000261820902035346	0	0.00046940760934684	0	0	0.00214627021046418	0	0.00772215808483068	0	0.000457777702619149	0	0.00225877898654323	0	0	0	0	0	0.00209892369477475	0.000717214469879285	0	0	0.000894256434807351	0.000386003394379055	0.000199371753496527	0	0	0.000526350715316406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_495	0	0.00194469154255711	0	0	0	0	0	0	0	0	0.00016696696928948	0	0	0	0	0	0.0010525769614537	0	0	0	0	0	0	0	0	0	0	0	0	0.000343282139429401	0	0	0	0	0	0	0.000280158258287237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00249696928701354	0	0	0	0	0.000616862119799677	0	0	0	0	0	0	0	0	0.000256335111638391	0	0	0.000350900476877604	0	0	0.000299143648137734	0	0	0	0	0.000504145223392972	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_497	0	0	0	0	0	0	0	0.00110431688917279	0	0	0	0	0	0	0	0	0	0.000604259066117205	0	0	0	0	0.00017646710832369	0.000558365864618197	0	0	0	0	0	0	0	0	0	0	0	0	0.00675181402472241	0	0	0	0.000149571824068867	0	0	0	0	0	0	0	0	0	0	0	0	0.000157093001488082	0	0	0
motu_linkage_group_498	0	0	0	0.000418987647283978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00237705322983876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000215938755001602	0	0	0.00358972377765281	0	0	0	0	0	0	0	0	0.0331652662311446	0	0	0.016121575901492	0.00196366251860103	0.00377378578545767	0	0
motu_linkage_group_502	0.000512988891253746	0	0.010440011602418	0	0	0.000603170535893956	0	0.000629298227285964	0	0	0.00187003005604217	0.00102110151793785	0	0.00184633659676424	0	0.000162751684932027	0	0	0.00201358268464764	0.000665712617834389	0	0.000185707283581153	0.000674496502926105	0	0	0	0.000394228940564121	0	0.00272431728546273	0	0	0	0	0.0010615093345424	0.00260180138312967	0	0	0.000737790746255475	0	0	0.00300639366378423	0.000424599625554801	0.000648226066478344	0	0	0.000585458969101516	0.00306076251367369	0	0.000607599334241305	0	0	0	0.00567355459610198	0.000490915629650257	0.00360082060362419	0	0
motu_linkage_group_504	0	0	0.00109097363624688	0	0	0	0	0	0	0	0	0	0	0.000339016606750496	0	0	0	0	0	0	0.00042805187777375	0	0	0	0	0	0	0	0.000428351774443826	0	0	0	0	0.000193001697189528	0.00212330917473801	0	0	0.000269923443752003	0	0	0	0.000188710944691023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_507	0	0	0.000238109325371342	0.000510641195127348	0.00208209299412002	0	0	0	0	0	0.00016696696928948	0	0	0.000410731658178485	0	0	0.000921004841271987	0	0.000563133479455501	0.00765483501127399	0.000499393857402708	0.000148565826864923	0.00851747909509011	0.000282002961928382	0	0	0	0	0.000590173555900383	0.000392322445062173	0	0	0.00146625829851295	0.000193001697189528	0.000581500947698203	0	0.000186772172191491	0	0	0.000575737574526654	0.000277776244699325	0.000406907974490018	0	0	0	0.00200573906081075	0	0	0	0	0	0	0	0.000569462130394298	0	0	0.000168020534105727
motu_linkage_group_508	0	0	0	0	0	0	0	0	0	0	0.00335789127126621	0	0	0.000712804147526683	0	0	0	0	0	0	0.000943299508427337	0	0	0	0	0	0.000295671705423091	0	0.0132884239360796	0	0	0	0	0	0.000448586445367185	0	0	0.00271722933377016	0	0	0	0.000424599625554801	0	0	0	0.0101190439103966	0.000195263956215228	0	0.000233692051631271	0.000257095087063137	0	0	0.000597915589753136	0	0.0023935585768875	0	0
motu_linkage_group_510	0.000157842735770383	0	0	0.0642447725835433	0	0	0	0.0362872755576222	0	0	0.000605255263674364	0	0	0.00119959722388637	0	0	0	0	0.00162852114329023	0.000438647848960644	0	0.000594263307459691	0.00214897723025294	0.000930609774363662	0.000110771962400886	0	9.85572351410302e-05	0	0.0248444029177419	0	0	0	0.000169183649828418	0.000772006788758111	0.00242568966754107	0	0	0.0054704484600406	0	0	0.000947288219102826	0.00111653975608855	0.000132291033975172	0	0	0.00561968331452381	0	0	0.00400392381794912	0.00115692789178411	0.0335279818235928	0	0.00125734512906935	0	0.0110418176685613	0.0154208118443093	0
motu_linkage_group_517	0.000420913962054356	0	0.0013637170453086	0	0.000636756595289131	0	0	0.00122701876574754	0	0	0.000605255263674364	0	0	0.00058675951168355	0	0	0.000148018635204426	0	0.000608792950762704	0.000154816887868463	0.000249696928701354	0	0.000423521059976856	0	0	0	0.000112636840161177	0	0.00180859638098504	0	0	0.000174282850277061	0	0	0.000249214691870658	0	0	0.000208226656608688	0	0	0.000149571824068867	0.000283066417036534	0	0	0	0	0	0	0	0	0.000401907080996717	0	0	0	0	0	0
motu_linkage_group_52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108501123288018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000199371753496527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_520	0	0	0.000519511255355656	0.00113126664766674	0	0.000402113690595971	8.05541112732618e-05	0.00950037323773648	0.00248255465115508	0	0.000310081514394748	0.000261820902035346	0	0.00280079873576948	0	0	0.00908834420155178	0	0.00031961629915042	0.000495414041179081	0	0	0	0	0	0	9.85572351410302e-05	0	0.000235593475944104	0.000441362750694945	0	0	0	0.00181421595358156	0.000448586445367185	0	0	0.0020892074546405	0	0.000230295029810661	0.00342519477117706	0.00116057230984979	0.0077522545909451	0	0	0.0020328436427136	0.0233145163720982	0	0.00328103640490305	0.00202076738431625	0.00247574761893978	0	0.001193616677322	0	0.00808219122385517	0	0
motu_linkage_group_525	0	0	0	0	0	0.00160845476238388	0	0	0	0	0.0073187188205222	0	0	0.00691593877771011	0	0.000201502086106319	0	0.000233906735271176	0	0.0152494634550436	0	0	0.00062116422129939	0	0	0	0.000591343410846181	0	0.00217031565718205	0	0	0	0	0	0.0203060130936212	0	0	0.00495579442728678	0	0	0.00535965702913441	0.00662847193227217	0.000595309652888275	0	0	0.00679782914123427	0.000659015852226394	0	0.000385591885191598	0	0	0	0.0132382940575713	0	0.0070129519179755	0	0
motu_linkage_group_528	0	0	0	0	0	0	0	0.000243599313788115	0	0	0.00016696696928948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000922119219905521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000754757157091533	0	0
motu_linkage_group_531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025058329381964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_534	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000486793076359686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174450284309461	0	0	0	0	0	0	0.000141533208518267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_536	0.000710292310966725	0	0.00484877171665279	0	0.0170104976170097	0	0	0	0	0	0	0	0	0.00367702627321691	0	0	0	0.0206130310457724	0	0	0.00291313083484913	0.0384042662445825	0.00183525792656638	0.165415887393141	0	0	0	0	0.000599692484221357	0.0251576767896118	0	0	0	0.000579005091568583	0.00127099492854036	0	0.14246047433906	0	0	0.0170418322059889	0.00269229283323961	0.00183993171073747	0	0	0	0.00138233367704525	0	0	0	0	0	0	0	0.00188511601785699	0	0	0
motu_linkage_group_550	0	0	0	0	0	0.00073720843275928	0	0.00154279565399139	0	0	0.00033393393857896	0	0	0.0232513235829801	0	0	0	0	0	0.00137787030202932	0	0	0.000470578955529841	0	0	0	0	0	0	0	0	0	0	0.0031073273247514	0	0	0	0	0	0.000307060039747549	0	0.000792585967702295	0	0	0	0.000195152989700505	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_551	0.00213087693290018	0	0.000416691319399849	0.000235680551597238	0	0.000603170535893956	0	0.0016239954252541	0	0	0.00127312314083228	0.000261820902035346	0	0.000801904665967519	0	0	0.00366346122130955	0	0.00126705032877488	0.000464450663605388	0	0.00997248112830793	0.000511754614138702	0	0	0	0.000123196543926288	0	0.00177765986394188	0	0	0	0	0	0.000411204241586586	0	0	0.00210540286126562	0	0.000307060039747549	0.00173877245480058	0.000566132834073068	0	0	0	0.000853794329939711	0	0	0.000630968539404433	0	0.00166791438613637	0	0.00379787124602455	0.00235639502232123	0	0.00296244404441508	0
motu_linkage_group_552	0.0120486621638059	0.000739530586606226	0.00184354341310236	0.00437318356852652	0.00870234013561813	0	0	0.000682078078606722	0.000822378352349507	0.0022209817075094	0.000946146159307052	0.000981828382632547	0	0.00242527264829201	0	0	0.00120881885416948	0	0.00276239801408577	0.000402523908458003	0.000804578992482141	0.000683402803578644	0.000541165798859317	0	0	0	0.000374517493535915	0	0.00265578100155172	0	0	0.00159759279420639	0	0.000193001697189528	0.000448586445367185	0	0	0.00090694277100673	0	0.0017655952285484	0.000523501384241035	0.000283066417036534	0.000485067124575632	0	0	0.000357780481117593	0	0	0.00081792218070945	0.00424206893654175	0.0014200716861884	0	0.00552887378672961	0.00128292617881934	0.00162482443540538	0	0
motu_linkage_group_559	0	0	0.00331669454229375	0	0.000181930455796895	0.000402113690595971	0	0.00573811716923115	0.00036621536003064	0	0.00508321662059083	0.00043636817005891	0	0.000260782005192689	0	0	0.00435832648101922	0	0.00222209427028387	0.00915139826066913	0.00160915798496428	0	0.000388227638312118	0	0	0	0.000153311254663825	0	0.000471186951888209	0	0	0.00424088269007516	0	0.000514671192505407	0.00365514881410299	0	0	0.000449872406253338	0	0.00397472162562105	0.000766555598352944	0.00412018895908733	0.000426271109475555	0	0	0.000386240292115583	0.000715967839455835	0	0.000186953641305017	0	0	0	0	0.00466042571081311	0.000235861611591104	0	0
motu_linkage_group_562	0	0	0.000202032154860533	0	0	0	0	0	0	0	0.00016696696928948	0	0	0.000268232919626766	0	0	0	0	0.000273956827843217	0	0.000199757542961083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149571824068867	0	0.000383643998528	0	0	0.000343324704102741	0.000746884632523246	0	0.000455699500680979	0	0	0	0	0	0.00191834110760765	0	0.00442134034032499
motu_linkage_group_565	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000260782005192689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00191901594950834	0	0	0	0	0.000193001697189528	0	0	0	0.00471466281753499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_568	0.00214666120647721	0.000369765293303113	0	0	0	0.0226792121496128	0.059690596453487	0.000278399215757846	0.00160363778708154	0.000243872501216718	0	0.000523641804070692	0.000327978056011634	0.000156469203115613	0	0	0.00022202795280664	0	0.0022738416710987	0.000309633775736925	0	0	0	0	0	0.000399146077517438	0.0251419506844768	0.000117286995413427	0	0.000147120916898315	0.0082805468097455	0.000261424275415592	0	0.000386003394379055	0	0.000348801007591706	0	0	0	0.000153530019873774	0	0	0	0	0	0.000162627491417088	0	0	0	0	0	0	0	0.000581244105505904	0	0	0
motu_linkage_group_57	0	0	0.00984906754945098	0	0	0	0	0	0	0	0	0	0	0.00544512826842335	0	0.000108501123288018	0	0	0	0	0.0133837553783926	0	0	0	0	0	0	0	0	0	0	0	0	0.000829907297914969	0.00288590613186222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_573	0	0	0	0	0	0	0	0.00131724073381721	0.000327666374764257	0	0.000667867877157919	0.000589097029579528	0	0.000281644565608104	0	0	0	0	0.00165896079082837	0.000406394330654715	0	0.000352843838804191	0.00031371930368656	0.00318663346979072	0	0	0.000126716445181325	0	0.000514022129332591	0	0	0	0	0.000193001697189528	0.000232600379079281	0.000524493366971232	0	0.00187146921001389	0	0	0.000781097303470751	0.00016983985022192	0	0	0	0.000464649975477394	0	0	0.000257061256794398	0	0	0	0.00253191416401637	0.000593462450066088	0.00101333136831734	0	0
motu_linkage_group_574	0.00299901197963728	0.000328680260713878	0	0.000824881930590332	0.000181930455796895	0.0744357120592097	0.0158244076367919	0	0	0	0	0	0.000262382444809307	0.000208625604154151	0.000440346455074207	0.00362875978996594	0	0	0.000254388482997273	0.000154816887868463	0.000332929238268472	0	0	0	0.0010707956365419	0	0	0.00280185600154298	0	0.000357293655324479	0	0	0	0.000193001697189528	0	0	0	0	0	0.000153530019873774	0	0.000141533208518267	0	0	0	0	0	0	0.000140215230978763	0	0	0	0	0	0	0	0.000324039601489617
motu_linkage_group_575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290001148650463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_585	0	0	0	0	0	0	0	0	0	0	0.00454984991313833	0	0	0	0	0	0.000838772266158416	0	0	0.000774084439342313	0.00188659901685467	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134575933610155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_586	0.000710292310966725	0	0.000333353055519879	0.000235680551597238	0	0	0	0.000243599313788115	0	0	0	0	0	0	0	0	0	0	0	0.000154816887868463	0	0	0.000247053951653166	0	0	0	0	0	0	0	0	0.000174282850277061	0	0	0.000149528815122395	0	0	0	0	0	0.00107691713329584	0.000141533208518267	0	0.000247035171427561	0	0	0	0	0	0.000401068335818493	0	0	0.000671732329228832	0.000628372005952329	0	0	0
motu_linkage_group_588	0.000605063820453136	0	0.00126270096787833	0.000733228382746962	0	0.00100528422648993	0	0.00552158444586394	0.000462587823196598	0.00201194813503793	0.000640040048943006	0.000610915438082474	0	0.000156469203115613	0	0	0.00382381474278102	0	0.00118714625398727	0.000154816887868463	0.00210855184236699	0.00103996078805446	0.000282347373317904	0.00268607821236784	0	0.00493489695839742	0.000377802734707282	0	0.00061682655519911	0	0	0.017457332169419	0	0.000321669495315879	0.000328963393269269	0.00816581914439694	0	0.00089074736438161	0	0.00365913214032495	0.000598287296275469	0.000353833021295668	0.000297654826444138	0.000247035171427561	0	0.000284598109979904	0.000756647830334007	0	0.000186953641305017	0.000591318700245214	0.000294731859397592	0	0.00472796216341832	0.000340368169890845	0.000969653292096762	0.000306900677982569	0.00412850455231215
motu_linkage_group_592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154816887868463	0	0	0.000242012034272489	0	0	0	0	0	0	0	0	0	0	0	0.000542041954818682	0	0	0	0	0	0.00501896565208866	0.00281493825830776	0	0	0	0	0	0	0.0033028476630553	0.00992387036063707	0	0	0	0.00162329434871018	0.00538113899037482	0	0
motu_linkage_group_600	0	0	0	0	0	0	0	0.000255199281111359	0.00277552693917959	0	0	0	0	0.00187763043738736	0	0	0.000148018635204426	0	0.000547913655686434	0	0	0	0	0	0.000110771962400886	0.0220618922846002	0	0	0.00184667209426894	0	0	0	0	0.000193001697189528	0	0	0	0.00109768867125815	0	0	0.000149571824068867	0	0	0.000301931876189241	0	0.000162627491417088	0	0	0	0.000269949841416293	0	0	0.00142958418784598	0.000209457335317443	0.000668274566174795	0	0
motu_linkage_group_604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000428351774443826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_611	0.000394606839425959	0	0	0	0	0.00107230317492259	0	0.00113679679767787	0	0	0	0	0	0.000156469203115613	0	0	0	0	0.00111539565621881	0.00170298576655309	0	0.00123804855720769	0.000524359407590394	0.00271251599004863	0	0	0	0	0.000963791492498609	0	0	0	0	0	0.0028410474873255	0	0	0.00155013177697579	0	0.000230295029810661	0	0.00133670252489474	0	0.00120772750475696	0	0.000487882474251263	0	0	0.00081792218070945	0	0	0	0.00330698992851117	0.000768010229497291	0.00259447772750215	0	0
motu_linkage_group_613	0	0	0	0	0	0.0067912534411764	0	0	0	0	0.0037660327517516	0.00104728360814138	0	0	0	0.000162751684932027	0	0	0.00244604310574301	0.0140367311667406	0	0	0	0	0	0	0.00205875113405708	0	0	0	0	0	0	0	0.00373822037805987	0	0	0	0	0	0.0024430064597915	0	0	0	0	0.0124681076753101	0	0	0	0	0	0	0	0.000209457335317443	0	0	0
motu_linkage_group_617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000263145077180073	0	0	0	0	0	0.000126901332867772	0	0	0	0	0	0	0	0	0	0	0	0	0.000490276952002665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_621	0	0	0	0	0.0314537543577742	0	0	0	0	0	0.000584384392513179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0228759729611924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318449719166101	0	0	0	0.00057823108059409	0	0	0	0	0	0	0.00055805455043626	0	0	0	0
motu_linkage_group_624	0	0	0.000757620580726998	0.00267104625143536	0.00321410471907847	0	0	0.000194879451030492	0.00284405846854205	0.00198581893847899	0.000259726396672524	0	0.00029518025041047	0.000156469203115613	0	0	0.000723646660999418	0.000210516061744058	0.000256834526103016	0.000946103203640605	0.000309148578392153	0.000346653596018153	0.000242012034272489	0.000465304887181831	0	0	0	0	0.000318204175301128	0.00140582209480612	0	0.00125870947422322	0.00193621288136967	0.000579005091568583	0.000332286255827544	0	0.0059611451624451	0.000161954066251202	0	0.000940371371726868	0.000336536604154951	0.000471777361727557	0	0	0	0.000632440244399786	0.00263606340890557	0	0.000140215230978763	0.00802136671636986	0.00403693334690036	0	0.000310030305797922	0.000680736339781689	0.000471723223182208	0.00700945992923152	0.000342041801572373
motu_linkage_group_625	0	0	0.000984906754945098	0	0	0	0	0	0	0	0.00016696696928948	0	0	0	0	0	0.00139560427478459	0	0	0	0.000285367918515833	0	0	0	0	0	0.000123196543926288	0	0.00161060267190879	0	0	0	0	0	0.000149528815122395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000335866164614416	0	0	0	0
motu_linkage_group_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133288196524739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_634	0	0	0.00116890032455023	0	0	0	0	0.000278399215757846	0.000726923722166082	0.000873461713541512	0	0	0	0	0	0	0.000185023294005533	0	0.000356143876196182	0	0	0	0.000188231582211936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000141533208518267	0	0	0	0	0	0	0	0	0.000390424021539668	0	0	0	0	0.00029837565914972	0
motu_linkage_group_636	0.00833935787320192	0	0.0131609518023433	0	0	0	0	0	0	0	0	0	0	0.000651955012981723	0	0	0	0	0	0.000154816887868463	0.00287745984503465	0	0	0	0	0	0	0	0.00130218939430923	0	0	0	0	0.000799578459785186	0.00425089060133666	0	0	0.000755785642505609	0	0	0	0.0012737988766644	0	0	0	0.00469296475232167	0.000439343901484262	0	0.000210322846468144	0	0	0	0.000403039397537299	0	0	0	0
motu_linkage_group_638	0.000157842735770383	0	0	0	0	0.00147441686551856	0	0	0	0	0.0187718578329744	0	0	0.000417251208308302	0	0.000108501123288018	0	0.000501228718438234	0	0.0318480455043695	0.000332929238268472	0	0.00102855114565808	0	0	0	0.000506865780725298	0	0.00494746299482619	0	0	0	0	0	0.00216816781927473	0	0	0.000393317018038633	0	0	0.0249411016634836	0.0112215615325197	0.00135598309824552	0	0.00014480563536727	0.00983896323073381	0.000683423846753297	0	0.00106162960598206	0	0	0	0.000361702023430909	0	0.000550343760379243	0.000170500376656983	0
motu_linkage_group_644	0	0	0.000363657878748959	0	0	0	0	0	0	0	0	0	0	0.000844933696824312	0	0	0	0	0	0	0.000699151400363791	0	0	0	0	0	0	0	0	0	0	0	0	0.00120626060743455	0.000807455601660933	0	0	0.000431877510003205	0	0	0	0.000188710944691023	0	0	0	0.000162627491417088	0	0	0.000210322846468144	0	0	0	0	0	0	0	0
motu_linkage_group_646	0.00520881028042265	0	0.000340929261327149	0.00231191398233481	0.000272895683695342	0	0	0.00238959326858818	0.00409720643402701	0.000705488307091221	0.000723523533587746	0	0	0.00116234265171599	0	0	0.00164935050656361	0	0.000900143862913427	0.000258028146447438	0.00152196223208444	0.000408556023878537	0.000470578955529841	0	0.0011393687561234	0	0.00019711447028206	0	0.0022274292271079	0.00596890577130306	0	0.00139426280221649	0.00974014441155034	0.00363946057557395	0.000491308963973583	0.0399260886689973	0	0.00129563253000961	0	0.000614120079495097	0.00284186465730848	0.000247683114906967	0.00453569259343448	0	0	0.000394952479155784	0.00148540080978013	0	0.000821260638589896	0.000539899682832587	0.000562669913395404	0	0.00292314288323755	0.000157093001488082	0.0027854133178378	0	0
motu_linkage_group_65	0	0	0.0021970996841083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00690828169407079	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00296067053942342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_651	0	0	0.00186879743245993	0	0	0	0	0	0	0	0	0.000392731353053019	0	0.00104312802077076	0	0	0	0	0.00260258986451056	0	0.000277441031890393	0	0.000211760529988428	0	0	0	0	0	0.000599692484221357	0	0	0	0	0.00295935935690609	0.000523350852928382	0	0	0	0	0	0	0.000401010757468423	0.000211665654360276	0	0	0.000357780481117593	0.000976319781076139	0	0.000210322846468144	0.0144487438929483	0	0	0.000594224752779351	0	0.00343309679093718	0	0
motu_linkage_group_652	0	0	0.000519511255355656	0	0	0	0	0	0	0	0.00016696696928948	0	0	0.0010605134877836	0	0	0.0058549593480862	0	0	0	0	0	0	0	0	0	0	0	0.000723438552394017	0	0	0	0	0.000689291775676885	0.000365514881410299	0	0	0	0	0	0	0.000141533208518267	0	0	0	0	0	0	0.000210322846468144	0	0	0	0	0	0	0	0
motu_linkage_group_662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000207226089286197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_666	0	0	0	0	0	0	0	0.00165647533375918	0	0	0	0	0	0.000260782005192689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_672	0.000512988891253746	0	0.00299260129387164	0	0	0	0	0	0	0	0.00025045045393422	0	0	0.000660647746488145	0	0	0	0	0	0	0.000332929238268472	0	0	0	0	0	0	0	0.0209226044495007	0	0	0	0	0.00235890963231645	0.000963630141899879	0	0	0.00119441123860261	0	0	0	0.00160404302987369	0	0	0	0.0033338635740503	0	0	0.000455699500680979	0	0	0	0	0	0	0	0
motu_linkage_group_678	0	0	0.000833382638799698	0	0	0	0	0	0	0	0	0	0	0.000886658817655143	0	0	0	0	0.00171223017402011	0	0.000432808009749014	0	0	0	0	0	0	0	0.00128505532333148	0.000196161222531087	0	0	0	0.00109367628407399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00154257052237882	0	0	0.000682066672755429	0	0.000576550606111588	0	0
motu_linkage_group_68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102934238501081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000342681419555061	0	0	0	0	0	0.00175696357768814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
